date,close,high,low,open,volume,ticker,daily_return,next_day_return,log_return,direction
2024-07-31,220.1727752685547,221.89783756706774,218.73523091700034,219.53827220377053,50036300,AAPL,1.4990929317613144,-1.6750705494390838,1.4879675820925258,down
2024-08-01,216.48472595214844,222.55216258005441,215.15623749650504,222.44310665442717,62501000,AAPL,-1.6750705494390838,0.686940649272394,-1.6892585183204598,up
2024-08-02,217.9718475341797,223.66255798049997,215.8403177402066,217.26793834308685,105568600,AAPL,0.686940649272394,-4.8167018235837915,0.6845919619182007,down
2024-08-05,207.47279357910156,211.6664621054212,194.3167520967801,197.3802115476467,119548600,AAPL,-4.8167018235837915,-0.974829845868963,-4.936569890540916,down
2024-08-06,205.45028686523438,208.18659343179937,199.34320096724198,203.53686913101606,69660500,AAPL,-0.974829845868963,1.2498301074166829,-0.9796124186903757,up
2024-08-07,208.01806640625,211.80525225793107,204.61751548926864,205.12313014700663,63516400,AAPL,1.2498301074166829,1.6633202940700142,1.2420842045709222,up
2024-08-08,211.4780731201172,212.36042911915672,207.03655197769595,211.27979376271134,47161100,AAPL,1.6633202940700142,1.3735993558752435,1.6496386269200505,up
2024-08-09,214.3829345703125,214.91829038971974,210.1496011292121,210.27848952903548,42201600,AAPL,1.3735993558752435,0.7129852382240287,1.3642509887181598,up
2024-08-12,215.9114532470703,217.8767166928247,213.99582080224636,214.46232494953352,38028100,AAPL,0.7129852382240287,1.7193036340069412,0.7104555157224514,up
2024-08-13,219.62362670898438,220.2390087017958,217.38043273085663,217.38043273085663,44155300,AAPL,1.7193036340069412,0.2033800001028263,1.704690863212029,flat
2024-08-14,220.07029724121094,221.37054778476931,218.06532277692483,218.92885985517657,41960600,AAPL,0.2033800001028263,1.3530569226876787,0.20317346297002098,up
2024-08-15,223.0479736328125,223.67329096872731,221.10255033510867,222.9288713384501,46414000,AAPL,1.3530569226876787,0.5918521088720485,1.3439848494398134,up
2024-08-16,224.3680877685547,225.1422830006272,221.98593577772976,222.25393109506462,44340200,AAPL,0.5918521088720485,-0.07078936088067422,0.5901075443882924,flat
2024-08-19,224.20925903320312,224.30852103873067,221.38045847347976,224.0405257400108,40687800,AAPL,-0.07078936088067422,0.2744699150892371,-0.07081442837952331,flat
2024-08-20,224.82464599609375,225.47973889834265,223.7725353535306,224.0901616619868,30299000,AAPL,0.2744699150892371,-0.04856079512923772,0.2740939342302288,flat
2024-08-21,224.71546936035156,226.28371522001356,223.37552309496598,224.8345868015738,34765500,AAPL,-0.04856079512923772,-0.8259753392300451,-0.048572589701869034,down
2024-08-22,222.859375,226.64102413052154,222.2340576918725,226.09511339685906,43695300,AAPL,-0.8259753392300451,1.0288174603870104,-0.8294054163206246,up
2024-08-23,225.15219116210938,226.52192810531062,222.66087229355688,223.98097823318813,38677300,AAPL,1.0288174603870104,0.14988234276755996,1.0235611546731547,flat
2024-08-26,225.48965454101562,225.58891654674125,222.22414052811973,225.0727813784282,30602200,AAPL,0.14988234276755996,0.3741518464658533,0.14977013129365654,flat
2024-08-27,226.3333282470703,227.14723425887112,223.21669220638537,224.31843379232603,35934600,AAPL,0.3741518464658533,-0.6753396367190079,0.3734536394724277,down
2024-08-28,224.8048095703125,228.149730282918,224.00082364270057,226.22416240429726,38052200,AAPL,-0.6753396367190079,1.4570134898927556,-0.6776303741742288,up
2024-08-29,228.0802459716797,231.18696212304621,227.1770283167567,228.3879521456165,51906300,AAPL,1.4570134898927556,-0.34379069042266286,1.446501037218936,flat
2024-08-30,227.29612731933594,228.68570457235603,225.78743262658827,228.4772755570311,52990800,AAPL,-0.34379069042266286,-2.7205279993480214,-0.3443830085628291,down
2024-09-03,221.1124725341797,227.29611365629745,219.52437135882835,226.84946493362216,50190600,AAPL,-2.7205279993480214,-0.8618762752463982,-2.758219540984096,down
2024-09-04,219.20675659179688,220.1298295937355,215.86182100754215,220.01072730838987,43840200,AAPL,-0.8618762752463982,0.6927847503684692,-0.8656119086619325,up
2024-09-05,220.7253875732422,223.80231295165626,219.87178579311316,219.9809679444758,36615400,AAPL,0.6927847503684692,-0.7014986527561939,0.690396022963689,down
2024-09-06,219.177001953125,223.56411324365834,218.13481142105056,222.2837029728863,48423000,AAPL,-0.7014986527561939,0.04075470983537777,-0.7039707223623783,flat
2024-09-09,219.26632690429688,219.6236489368284,215.09757995493325,219.17700018247805,67180000,AAPL,0.04075470983537777,-0.36214047785367853,0.04074640735919906,flat
2024-09-10,218.47227478027344,219.83207646515766,215.1174187834135,217.29112653781655,51591000,AAPL,-0.36214047785367853,1.1585090697250333,-0.36279779390033323,up
2024-09-11,221.0032958984375,221.43008920211523,216.26878297144034,219.81222755985956,44587100,AAPL,1.1585090697250333,0.04940045590648978,1.1518497367034124,flat
2024-09-12,221.1124725341797,221.88666769221828,218.18442519080247,220.8444772424724,37455600,AAPL,0.04940045590648978,-0.12120081207235289,0.04938825789835336,flat
2024-09-13,220.844482421875,222.37301734416337,220.25887596851652,221.91644846858938,36766600,AAPL,-0.12120081207235289,-2.7775213662930454,-0.12127431965711709,down
2024-09-16,214.71047973632812,215.60377723416104,212.32832783334672,214.92882889414335,59357400,AAPL,-2.7775213662930454,0.2172654542953012,-2.8168239594902658,flat
2024-09-17,215.17697143554688,215.28615358843467,212.904016801209,214.14471619981742,45519300,AAPL,0.2172654542953012,1.7989853521221955,0.21702977421301678,up
2024-09-18,219.0479736328125,221.05294820219595,215.92140190435074,215.93133719300198,59894900,AAPL,1.7989853521221955,3.7065442664317105,1.782995100716821,up
2024-09-19,227.16708374023438,228.11002736409566,222.95864123060412,223.31596324984213,66781300,AAPL,3.7065442664317105,-0.2927465514640293,3.6395034936335904,flat
2024-09-20,226.50205993652344,231.35567496568984,225.9263736470506,228.25889437635817,318679900,AAPL,-0.2927465514640293,-0.7580955560679947,-0.2931758923060741,down
2024-09-23,224.7849578857422,227.74278104335218,224.12986496132828,225.64847983003366,54146000,AAPL,-0.7580955560679947,0.3974067283136762,-0.760983706313251,flat
2024-09-24,225.6782684326172,227.64354731931365,224.05047131587074,226.94874349226038,43556100,AAPL,0.3974067283136762,-0.4398226889143264,0.39661915366866024,flat
2024-09-25,224.68568420410156,225.59883710649478,222.35317851779175,223.2563961324406,42308700,AAPL,-0.4398226889143264,0.5080339213559215,-0.44079275432623577,up
2024-09-26,225.82716369628906,226.79986786044512,223.7328623413079,225.6087993733805,36636700,AAPL,0.5080339213559215,0.11864342303335995,0.5067477832025554,flat
2024-09-27,226.0950927734375,227.81223139225995,225.60874837392768,226.76012088076428,34026000,AAPL,0.11864342303335995,2.287207822603854,0.11857309734325584,up
2024-09-30,231.266357421875,231.266357421875,227.9412771261621,228.3283747151782,54541900,AAPL,2.287207822603854,-2.9141532957444927,2.2614433428273806,down
2024-10-01,224.5269012451172,227.94129335648356,222.0752779583648,227.81227091446172,63285000,AAPL,-2.9141532957444927,0.2519743152971543,-2.957458131220156,flat
2024-10-02,225.0926513671875,225.67825786117984,221.36063294746157,224.2092739820147,32880600,AAPL,0.2519743152971543,-0.4894699394075497,0.25165739228406414,flat
2024-10-03,223.9908905029297,225.12240767637772,221.65838486968212,223.46483520314058,34044200,AAPL,-0.4894699394075497,0.5007334394361962,-0.49067176684197145,up
2024-10-04,225.11248779296875,226.3035561118749,222.46235586119454,226.20429410810965,37245100,AAPL,0.5007334394361962,-2.253078227220928,0.4994839389247269,down
2024-10-07,220.04052734375,224.01076551273388,219.68320530273118,222.8296172342201,39505400,AAPL,-2.253078227220928,1.8404049879838347,-2.2788478434021724,up
2024-10-08,224.0901641845703,224.298593199742,221.58890998571715,222.63110049734397,31855700,AAPL,1.8404049879838347,1.6698450964059308,1.8236744961556348,up
2024-10-09,227.83212280273438,228.04056698162543,223.15717559100585,223.55419337095574,33591100,AAPL,1.6698450964059308,-0.21783237067387606,1.656056470586258,flat
2024-10-10,227.33583068847656,227.7924147414137,225.47974919262126,226.08521111865923,28183500,AAPL,-0.21783237067387606,-0.6505340976157514,-0.21806997049136123,down
2024-10-11,225.85693359375,227.70309500312143,225.64848941975737,227.5939128444124,31759200,AAPL,-0.6505340976157514,1.6479864556647295,-0.6526592924350963,up
2024-10-14,229.5790252685547,230.00581860221664,226.89911753216435,226.99836439928595,39882100,AAPL,1.6479864556647295,1.1024618277751363,1.634554528864221,up
2024-10-15,232.11004638671875,235.7229623804217,230.6410474142004,231.87182665313995,64751400,AAPL,1.1024618277751363,-0.8851949740342313,1.0964290164964916,down
2024-10-16,230.055419921875,230.39288648800354,228.1298522341637,229.87676649695567,34082200,AAPL,-0.8851949740342313,0.15964144381819256,-0.8891360997468364,flat
2024-10-17,230.4226837158203,232.11004699556463,228.8048220166126,231.69315867439417,32993800,AAPL,0.15964144381819256,1.2276487203049857,0.15951415232058655,up
2024-10-18,233.25146484375,234.42267769537074,232.2688255608399,234.42267769537074,46431500,AAPL,1.2276487203049857,0.6297898886118647,1.2201742249239467,up
2024-10-21,234.720458984375,235.08771628667242,232.7055644739604,232.7055644739604,36254500,AAPL,0.6297898886118647,-0.2621721629057161,0.627814999523567,flat
2024-10-22,234.10508728027344,234.4624093106695,230.86934872103873,232.14974382855843,38846600,AAPL,-0.2621721629057161,-2.1623078817787023,-0.2625164359778162,down
2024-10-23,229.0430145263672,233.3904297884605,226.06533615950997,232.33831918874512,52287000,AAPL,-2.1623078817787023,-0.08232869080260219,-2.1860283213003804,flat
2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500,AAPL,-0.08232869080260219,0.3643169299259563,-0.0823625994815736,flat
2024-10-25,229.68820190429688,231.484732210271,227.86189602437614,228.03062932515897,38802300,AAPL,0.3643169299259563,0.8599370511064741,0.36365490322848276,up
2024-10-28,231.6633758544922,232.98348177622344,230.81970938626554,231.5839844241638,36087100,AAPL,0.8599370511064741,0.1156874150284759,0.8562606538802667,flat
2024-10-29,231.93138122558594,232.5864741436605,230.59143496071306,231.36563017470797,35417200,AAPL,0.1156874150284759,-1.5277974691205953,0.11562054870414215,down
2024-10-30,228.387939453125,231.7328600109945,227.8420287171323,230.87925826342104,47070900,AAPL,-1.5277974691205953,-1.820942684854887,-1.539588544649601,down
2024-10-31,224.2291259765625,228.11995749798112,223.69313535160188,227.63359787833264,64370100,AAPL,-1.820942684854887,-1.3279682723741582,-1.8377259001906225,down
2024-11-01,221.25143432617188,223.67328184782377,218.6310779402587,219.32586653780092,65276700,AAPL,-1.3279682723741582,-0.40375356191276746,-1.3368646192611526,flat
2024-11-04,220.35812377929688,221.13231895883285,218.0752491010658,219.34572401852256,44944500,AAPL,-0.40375356191276746,0.6486217739428035,-0.4045708472273717,up
2024-11-05,221.78741455078125,222.28369429475046,219.49460455688452,220.14969745378525,28111300,AAPL,0.6486217739428035,-0.32669283786925796,0.6465272749537412,flat
2024-11-06,221.06285095214844,224.387931303672,219.54423614319148,220.95366880237512,54561100,AAPL,-0.32669283786925796,2.137210678805812,-0.32722764402075427,up
2024-11-07,225.7874298095703,226.18446269494834,222.89909318788202,222.95864433437472,42137700,AAPL,2.137210678805812,-0.11881973656511224,2.1146926054968325,flat
2024-11-08,225.51914978027344,227.20835428792034,224.9726384261151,225.72780810336752,38328800,AAPL,-0.11881973656511224,-1.202858827995812,-0.11889038318105918,down
2024-11-11,222.8064727783203,224.26714170400084,220.0938084143074,223.57158868270503,42005600,AAPL,-1.202858827995812,0.0,-1.2101517158939552,flat
2024-11-12,222.8064727783203,224.15783943194586,221.9420008205612,223.12444853772337,40398300,AAPL,0.0,0.39690874680562427,0.0,flat
2024-11-13,223.69081115722656,225.21109667354565,221.3457931121334,222.5878574334345,48566200,AAPL,0.39690874680562427,1.3770514347363871,0.39612314210889604,up
2024-11-14,226.77114868164062,227.41701609796436,223.57158960851197,223.59146688403666,44923900,AAPL,1.3770514347363871,-1.4109110454178952,1.3676562343713954,down
2024-11-15,223.5716094970703,225.47941874534823,222.84624807603967,224.96271566917292,47923700,AAPL,-1.4109110454178952,1.3422204998925436,-1.4209590192573511,up
2024-11-18,226.5724334716797,228.28151537171908,223.74052045447314,223.82001439888424,44633700,AAPL,1.3422204998925436,0.11401035690044026,1.3332925205969788,flat
2024-11-19,226.83074951171875,228.69881907074455,225.22103903072198,225.53899960732684,36211800,AAPL,0.11401035690044026,0.31540646244545556,0.1139454144490976,flat
2024-11-20,227.5461883544922,228.47027695087482,224.45593165289552,226.61215353970658,35169600,AAPL,0.31540646244545556,-0.2095964403475259,0.31491009969562117,flat
2024-11-21,227.0692596435547,228.6988476019872,224.27710117470866,227.42697481306035,42108300,AAPL,-0.2095964403475259,0.5907449333256487,-0.20981640109356378,up
2024-11-22,228.41065979003906,229.25526960886552,226.6121530455377,226.6121530455377,38168300,AAPL,0.5907449333256487,1.3050866513805381,0.589006877071448,up
2024-11-25,231.39161682128906,231.7692092379923,228.28149797848934,229.99057974831032,90152800,AAPL,1.3050866513805381,0.9404410213577297,1.2966437741126096,up
2024-11-26,233.56771850585938,234.07449047305911,231.84870566104107,231.84870566104107,45986200,AAPL,0.9404410213577297,-0.05531422228151062,0.9360464058107474,flat
2024-11-27,233.4385223388672,234.19370712659864,232.32563759305353,232.98145117337265,33498400,AAPL,-0.05531422228151062,1.0215884079009196,-0.05532952624121473,up
2024-11-29,235.82330322265625,236.3002516789311,232.48463370489634,233.3192972938568,28481400,AAPL,1.0215884079009196,0.9522665797730534,1.0164054625495886,up
2024-12-02,238.0689697265625,239.26134854667043,235.65440375298792,235.76370602927642,48137100,AAPL,0.9522665797730534,1.2771752088566624,0.9477611017691681,up
2024-12-03,241.10952758789062,241.21882985808793,237.3833345065081,238.28756099978403,38861000,AAPL,1.2771752088566624,0.1483607037725987,1.269088111100272,flat
2024-12-04,241.4672393798828,242.5602620666903,239.71841824290905,241.32812877991805,44383900,AAPL,0.1483607037725987,0.012347709736815204,0.14825075801124887,flat
2024-12-05,241.49705505371094,242.98753231090083,240.59284370740727,242.4410361127995,40033900,AAPL,0.012347709736815204,-0.08229737107761093,0.012346947469884175,flat
2024-12-06,241.29830932617188,243.07695387436263,240.5431396985891,241.36787220390693,36870600,AAPL,-0.08229737107761093,1.6101265444968593,-0.08233125395512945,up
2024-12-09,245.1835174560547,245.67041216886827,240.21525975684386,240.29475369946152,44649200,AAPL,1.6101265444968593,0.4133717052538177,1.5973014903046372,flat
2024-12-10,246.19703674316406,246.63424582967986,243.7824557106041,245.32261857013248,36914800,AAPL,0.4133717052538177,-0.5166048550183766,0.41251967165710024,down
2024-12-11,244.9251708984375,249.20780656351602,244.69662013013263,246.3858398593606,45205800,AAPL,-0.5166048550183766,0.5963710615935591,-0.5179438715064517,up
2024-12-12,246.38583374023438,247.1608807008323,244.12029436088807,245.32261935264157,32777500,AAPL,0.5963710615935591,0.06855083085290925,0.5945998080516994,flat
2024-12-13,246.5547332763672,247.7073574078961,244.6767326870094,246.24670376010008,33155300,AAPL,0.06855083085290925,1.1727783478010068,0.06852734550317814,up
2024-12-16,249.44627380371094,249.7841268474892,246.07779571830554,246.4156487620838,51694800,AAPL,1.1727783478010068,0.971952587123659,1.1659546023243035,up
2024-12-17,251.8707733154297,252.21855739876366,248.19426586582333,248.49236434269267,51356400,AAPL,0.971952587123659,-2.1421730443265674,0.9672595130981274,down
2024-12-18,246.4752655029297,252.6657103008961,246.1672359539693,250.55917390522964,56774100,AAPL,-2.1421730443265674,0.701454707833582,-2.1654506017711137,up
2024-12-19,248.2041778564453,250.40015413338242,245.5213220945425,245.92872280957204,60882300,AAPL,0.701454707833582,1.8815946506364867,0.699005958872276,up
2024-12-20,252.87437438964844,253.38113119374523,244.13023820234332,246.46531011815415,147495300,AAPL,1.8815946506364867,0.3064919783676068,1.8641116244844183,flat
2024-12-23,253.6494140625,254.02699130961165,251.84096111600803,253.15258832932108,40858800,AAPL,0.3064919783676068,1.1477956548354706,0.30602324920422713,up
2024-12-24,256.560791015625,256.57070690893096,253.66924678278625,253.86798918256417,23234700,AAPL,1.1477956548354706,0.3175811920184346,1.1412584554142169,flat
2024-12-26,257.3755798339844,258.44874034869076,255.99442012888886,256.55086249805703,27237100,AAPL,0.3175811920184346,-1.3242079409434782,0.3170779680990061,down
2024-12-27,253.96739196777344,257.05766400729357,251.45345479939442,256.19316170058187,42355300,AAPL,-1.3242079409434782,-1.3263452725055913,-1.333053752377513,down
2024-12-30,250.59890747070312,251.890657464443,249.15811581542044,250.6287158030117,35557500,AAPL,-1.3263452725055913,-0.705786004597142,-1.3352197899286682,down
2024-12-31,248.83021545410156,251.6720594492945,247.84649497663966,250.83739579916153,39480700,AAPL,-0.705786004597142,-2.623585935582251,-0.7082884556027109,down
2025-01-02,242.30194091796875,247.51861164989126,240.2848294479123,247.34967754084445,55740700,AAPL,-2.623585935582251,-0.20095091155263312,-2.658616006007569,flat
2025-01-03,241.81503295898438,242.62981931594805,240.3543640210219,241.81503295898438,40244100,AAPL,-0.20095091155263312,0.6739068842644302,-0.20115308879364666,up
2025-01-06,243.44464111328125,245.75985115227877,241.65606520741187,242.7590190858713,45045600,AAPL,0.6739068842644302,-1.1387838881692036,0.6716462823724333,down
2025-01-07,240.67233276367188,243.99112508347835,239.81779188041267,241.43743349025635,40856000,AAPL,-1.1387838881692036,0.20230522329021117,-1.1453176831198555,flat
2025-01-08,241.1592254638672,242.1628232218062,238.52605495049286,240.38417847646193,37628900,AAPL,0.20230522329021117,-2.410385171770446,0.20210086184952142,down
2025-01-10,235.3463592529297,238.63534322792128,231.52079498772144,238.48628640867517,61710900,AAPL,-2.410385171770446,-1.034410835976085,-2.4399103678973595,down
2025-01-13,232.9119110107422,233.18020116738663,228.26162915914,232.04743903723335,49630700,AAPL,-1.034410835976085,-0.4778134860750183,-1.0397980476670161,flat
2025-01-14,231.7990264892578,234.62099318079112,230.99417118008773,233.25969544364762,39435300,AAPL,-0.4778134860750183,1.9675955411234902,-0.4789586640451314,up
2025-01-15,236.35989379882812,237.4429855317883,232.94172997653553,233.1504034772107,39832000,AAPL,1.9675955411234902,-4.040023803618342,1.9484886048476429,down
2025-01-16,226.81089782714844,236.4990004602556,226.58236221549976,235.8432019589194,71759100,AAPL,-4.040023803618342,0.7535246075507596,-4.123899607434342,up
2025-01-17,228.5199737548828,230.8153063545454,227.02949646555186,230.6463874145182,68488300,AAPL,0.7535246075507596,-3.191579220080276,0.750699792456,down
2025-01-21,221.22657775878906,222.99527628303537,217.9872792040061,222.57794445660952,98070400,AAPL,-3.191579220080276,0.5344969636105645,-3.2436203961007273,up
2025-01-22,222.40902709960938,222.6971793763667,218.39466636780546,218.39466636780546,64126500,AAPL,0.5344969636105645,-0.07595467500304265,0.5330735982338232,flat
2025-01-23,222.24009704589844,225.58869773276695,220.88873040600683,223.3132424800993,60234800,AAPL,-0.07595467500304265,-0.39345742628749125,-0.07598353518101168,flat
2025-01-24,221.3656768798828,224.19758968028435,220.00437919561992,223.35297985225768,54697900,AAPL,-0.39345742628749125,3.178021786229279,-0.3942335063843827,up
2025-01-27,228.40072631835938,230.67618150163648,222.5580508531902,222.5978054024586,94863400,AAPL,3.178021786229279,3.654394871352906,3.1285677190938466,up
2025-01-28,236.7473907470703,238.66514594376807,229.3446904229109,229.38444497187513,75707600,AAPL,3.654394871352906,0.4616873847964831,3.5892053069113596,flat
2025-01-29,237.84042358398438,238.33724933385383,232.52438199561368,232.6336842670617,45486100,AAPL,0.4616873847964831,-0.7394764006926291,0.4606248776426157,down
2025-01-30,236.08164978027344,239.26133146080375,235.7040725307193,237.1547951903121,55658300,AAPL,-0.7394764006926291,-0.6692219745968231,-0.7422240814426532,down
2025-01-31,234.50173950195312,245.62070152543137,231.9579942451269,245.62070152543137,100959800,AAPL,-0.6692219745968231,-3.3855910989799343,-0.6714713058157286,down
2025-02-03,226.56246948242188,230.35822543026035,224.2671369795404,228.52991033796462,73063300,AAPL,-3.3855910989799343,2.1007815329716406,-3.444229542688905,up
2025-02-04,231.32205200195312,231.64995878770605,225.21108671424065,225.8072836268673,45067300,AAPL,2.1007815329716406,-0.14174215408232493,2.0790193736696,flat
2025-02-05,230.99417114257812,231.19289841511937,226.82083777153602,227.0791817096477,39620300,AAPL,-0.14174215408232493,0.32262914380707386,-0.14184270329852577,flat
2025-02-06,231.7394256591797,232.31574540236795,228.96712922491054,229.8216702010973,29925300,AAPL,0.32262914380707386,-2.3968881843516976,0.3221098126941202,down
2025-02-07,226.1848907470703,232.51444580894437,225.81722939017394,231.1233398047693,39707200,AAPL,-2.3968881843516976,0.11873911886952637,-2.426080972025571,flat
2025-02-10,226.45346069335938,229.378010419489,226.00582893863492,228.36338248973718,33115600,AAPL,0.11873911886952637,2.1831762511779873,0.11866867973147088,up
2025-02-11,231.3973388671875,233.99362125199642,226.93094812871882,227.000572314181,53718400,AAPL,2.1831762511779873,1.8270203159199028,2.159686229322903,up
2025-02-12,235.62501525878906,235.71455375787428,229.4675472393098,229.98481838871234,45243300,AAPL,1.8270203159199028,1.9673199985934309,1.810530840941033,up
2025-02-13,240.26051330566406,241.06625350434595,234.33184765944378,235.66480095549997,53614100,AAPL,1.9673199985934309,1.2710761335482212,1.9482183788990057,up
2025-02-14,243.3144073486328,244.2594111862318,239.72338062288463,239.98200861865794,40896200,AAPL,1.2710761335482212,-0.053154886101103305,1.2630657680093174,flat
2025-02-18,243.18507385253906,243.8913336127375,240.56889220053384,242.86674847770814,48822500,AAPL,-0.053154886101103305,0.16361538037281687,-0.05316901831888348,flat
2025-02-19,243.5829620361328,244.716969605811,241.88195827091008,243.37407429304395,32204200,AAPL,0.16361538037281687,0.39203924113411226,0.1634816762298381,flat
2025-02-20,244.53790283203125,245.4829065325138,243.00598867544505,243.6525813389452,32316900,AAPL,0.39203924113411226,-0.11389591287577217,0.39127276989343013,flat
2025-02-21,244.25938415527344,247.38287960480025,243.93111682470231,244.6572756706751,53197400,AAPL,-0.11389591287577217,0.6312429397624886,-0.11396082356238141,up
2025-02-24,245.80125427246094,247.55199828948733,243.1353323966777,243.64264638435856,51326400,AAPL,0.6312429397624886,-0.024284816198016923,0.6292589463524478,flat
2025-02-25,245.74156188964844,248.68601093773057,243.62276739789988,246.69652285022872,48013300,AAPL,-0.024284816198016923,-2.7040185672464467,-0.02428776543699362,down
2025-02-26,239.09666442871094,243.6923767743236,237.87313357927937,243.04579925662603,44433600,AAPL,-2.7040185672464467,-1.2730832290805072,-2.741249844293302,down
2025-02-27,236.05276489257812,241.18564780716906,235.81402085750776,238.1516754344793,41153600,AAPL,-1.2730832290805072,1.9131795737724833,-1.2812563750172512,up
